"VR","Version 2.0","","","","","","","","","","","","","","","","",""
"HD","Job ID","Job Name","Sheet Set Name","Category Name","Date and Time Started","Date and Time Completed","USERID","Profile ID","SheetName","Full File Path","Selected Layout Name","Page Setup Name","Named Page Setup Path","Device Name","Plot File Path","Paper Size Name","Plotted to 3DDWF","Final Status"
"SH","2","","","","3/14/2019 8:27:30 AM","3/14/2019 8:27:33 AM","","","","G:\64824\STRUCTURAL\PLANS\4824_PLAN 16.dwg","S-11.4","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4824_PLAN 16_dwg\S-11.4.pdf","GE_24x42 (24.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 8:27:33 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 8:27:37 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 8:27:37 AM","3/14/2019 8:27:38 AM","","","","G:\64824\STRUCTURAL\PLANS\4824_PLAN 16.dwg","S-11.5","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4824_PLAN 16_dwg\S-11.5.pdf","GE_24x42 (24.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 8:27:38 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 8:27:35 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 8:27:35 AM","3/14/2019 8:27:39 AM","","","","G:\64824\STRUCTURAL\PLANS\4824_PLAN 16.dwg","S-11.1A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4824_PLAN 16_dwg\S-11.1A.pdf","GE_24x42 (24.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 8:27:39 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 8:27:41 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 8:27:41 AM","3/14/2019 8:27:43 AM","","","","G:\64824\STRUCTURAL\PLANS\4824_PLAN 16.dwg","S-11.2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4824_PLAN 16_dwg\S-11.2.pdf","GE_24x42 (24.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 8:27:43 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:14:48 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:14:48 AM","3/14/2019 9:14:50 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_PT-1MAT OLD.dwg","PT-1","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_PT-1MAT OLD_dwg\PT-1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:14:50 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:14:49 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:14:49 AM","3/14/2019 9:14:50 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_PT-1.dwg","PT-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_PT-1_dwg\PT-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:14:50 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:14:50 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:14:50 AM","3/14/2019 9:14:51 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_SD-2.dwg","SD-2 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_SD-2_dwg\SD-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:14:51 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:14:51 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:14:51 AM","3/14/2019 9:14:51 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_PT-1MAT OLD.dwg","PT-1A","OCE 24x36","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_PT-1MAT OLD_dwg\PT-1A.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:14:51 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:14:52 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:14:52 AM","3/14/2019 9:14:53 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_PT-1.dwg","PT-1A (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_PT-1_dwg\PT-1A (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:14:53 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:14:57 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:14:57 AM","3/14/2019 9:14:57 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_SN-1.dwg","S I (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_SN-1_dwg\S I (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:14:57 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:15:01 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:15:01 AM","3/14/2019 9:15:01 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_SN-1.dwg","SN-1 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_SN-1_dwg\SN-1 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:15:01 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:15:01 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:15:02 AM","3/14/2019 9:15:03 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_SN-2.dwg","SN-2 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_SN-2_dwg\SN-2 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:15:03 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:15:05 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:15:06 AM","3/14/2019 9:15:07 AM","","","","G:\64523\structural\Clubhouse Building\DET\4523_SN-3.dwg","SN-3 (24x36)","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_SN-3_dwg\SN-3 (24x36).pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:15:07 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:16:42 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:16:42 AM","3/14/2019 9:16:43 AM","","","","G:\64523\structural\Clubhouse Building\CLUB HOUSE\4523_CLUB HOUSE.dwg","S-1.1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_CLUB HOUSE_dwg\S-1.1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:16:43 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:16:44 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:16:44 AM","3/14/2019 9:16:46 AM","","","","G:\64523\structural\Clubhouse Building\CLUB HOUSE\4523_CLUB HOUSE.dwg","S-1.2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4523_CLUB HOUSE_dwg\S-1.2.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:16:46 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:27:24 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:27:24 AM","3/14/2019 9:27:48 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:27:48 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:26:51 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:26:51 AM","3/14/2019 9:28:46 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:28:46 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:27:48 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:27:48 AM","3/14/2019 9:29:05 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.5","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.5.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:29:05 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:28:57 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:28:57 AM","3/14/2019 9:29:34 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.10","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.10.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:29:34 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:29:25 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:29:26 AM","3/14/2019 9:30:44 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.3","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.3.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:30:44 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 9:29:54 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 9:29:54 AM","3/14/2019 9:30:47 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.1A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.1A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 9:30:47 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:30:03 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:30:03 AM","3/14/2019 9:31:18 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.6","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.6.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:31:18 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 9:31:12 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 9:31:12 AM","3/14/2019 9:32:00 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.4","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.4.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 9:32:00 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 9:31:41 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 9:31:41 AM","3/14/2019 9:32:17 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.7","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.7.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 9:32:17 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:32:48 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:32:48 AM","3/14/2019 9:33:37 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.8","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.8.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:33:37 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:33:36 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:33:36 AM","3/14/2019 9:34:42 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:34:42 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:33:47 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:33:47 AM","3/14/2019 9:34:57 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","SO-2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\SO-2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:34:57 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:35:09 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:35:09 AM","3/14/2019 9:35:44 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","S-1.9","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\S-1.9.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:35:44 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:35:15 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:35:15 AM","3/14/2019 9:36:30 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.1A","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.1A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:36:30 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 9:36:13 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 9:36:13 AM","3/14/2019 9:36:47 AM","","","","G:\64617\BUILDING\4617_BD1.dwg","SO-1","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD1_dwg\SO-1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 9:36:47 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 9:37:01 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 9:37:01 AM","3/14/2019 9:38:07 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.1B","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.1B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 9:38:07 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:37:32 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:37:32 AM","3/14/2019 9:38:50 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.2","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:38:51 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:39:23 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:39:23 AM","3/14/2019 9:40:41 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.3","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.3.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:40:41 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:39:20 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:39:20 AM","3/14/2019 9:40:42 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.5","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.5.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:40:42 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 9:41:24 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 9:41:24 AM","3/14/2019 9:43:01 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.4","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.4.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 9:43:01 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 9:40:08 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 9:40:08 AM","3/14/2019 9:43:16 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.8","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.8.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 9:43:16 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 9:43:50 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 9:43:50 AM","3/14/2019 9:45:09 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.7","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.7.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 9:45:09 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 9:43:46 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 9:43:46 AM","3/14/2019 9:45:21 AM","","","","G:\64617\BUILDING\4617_BD2.dwg","S-2.9","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4617_BD2_dwg\S-2.9.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 9:45:21 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 10:20:34 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 10:20:34 AM","3/14/2019 10:22:02 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.1","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 10:22:02 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 10:20:35 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 10:20:35 AM","3/14/2019 10:22:05 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.1C","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.1C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 10:22:05 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 10:23:23 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 10:23:23 AM","3/14/2019 10:24:43 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.1A","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.1A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 10:24:43 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 10:23:22 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 10:23:22 AM","3/14/2019 10:25:21 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.2A","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.2A.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 10:25:21 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 10:25:31 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 10:25:31 AM","3/14/2019 10:26:57 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.1D","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.1D.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 10:26:57 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 10:26:28 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 10:26:28 AM","3/14/2019 10:30:57 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.1B","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.1B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 10:30:58 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","3/14/2019 10:26:57 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","3/14/2019 10:26:57 AM","3/14/2019 10:32:20 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.2B","","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.2B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","2","","","","","3/14/2019 10:32:20 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 10:29:53 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 10:29:54 AM","3/14/2019 10:32:30 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.2","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.2.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 10:32:30 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 10:34:17 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 10:34:17 AM","3/14/2019 10:36:57 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.2D","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.2D.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 10:36:57 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","3/14/2019 10:34:13 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","3/14/2019 10:34:13 AM","3/14/2019 10:36:57 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.2C","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.2C.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","3","","","","","3/14/2019 10:36:57 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","3/14/2019 10:34:33 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","3/14/2019 10:34:34 AM","3/14/2019 10:40:17 AM","","","","G:\64887\STRUCTURAL\BUILDING\4887_BUILDING 7.dwg","S-1.3B","OCE 30x42","","DWG To PDF.pc3","C:\Users\dngo\AppData\Local\Temp\GEPrinting\Plots\4887_BUILDING 7_dwg\S-1.3B.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","3/14/2019 10:40:17 AM","","","","","","","","","","","","Plotted"
